"group.all" "pa" "lon" "lat" "X1Km_.eigenvariables.1" "X1Km_.eigenvariables.2" "X1Km_.eigenvariables.3" "X1Km_.eigenvariables.4" "X1Km_.eigenvariables.5" "X1Km_.eigenvariables.6" "X1Km_.eigenvariables.7" "X1Km_.eigenvariables.8" "X1Km_.eigenvariables.9" "X1Km_.eigenvariables.10"
"500" 3 0 -39.545559082 -10.948896484 17.3219104720228 -15.6425107512461 -9.29613131068306 9.65465990073482 -3.41521127367605 1.316436784748 -0.711549479743888 8.74206032518209 5.92251924097233 3.17857027383189
"501" 3 0 -52.605559082 -4.668896484 21.3373545095653 -12.482896574619 -11.6375715829779 5.98700114448917 -5.12588981462042 0.650211497848313 -0.375313237342036 7.27722028843674 3.49786035200329 3.87485218136459
"502" 1 0 -57.255559082 -1.448896484 24.5584096850919 -11.3187223007488 -12.0608348948622 6.20263263610033 -5.42256222314874 1.23115161485698 -1.1363063825945 7.19508889553946 4.78648444013861 3.04761419531219
"503" 2 0 -70.755559082 -6.608896484 22.4165488053981 -10.100011358339 -13.358879036302 6.68505576400977 -5.59304929507727 1.6147684519098 -0.537488509980781 9.48653045638244 4.93298409855636 2.84138208440011
"504" 1 0 -51.375559082 -5.318896484 21.8889137291932 -12.9354600313545 -12.4215607102985 5.6352838199334 -5.60275977941811 1.08269680963593 -0.731541152058236 7.56469435963784 3.29151598585566 4.02691306017204
"505" 2 0 -50.335559082 -15.938896484 19.4890108740066 -13.3769850344026 -13.2333374016499 4.54587078962299 -3.82548902261876 3.92151280299961 -2.74196176058636 8.36700477487844 2.75034458636652 2.36666038678113
"506" 1 0 -52.175559082 -5.318896484 21.1238257167769 -12.4089835323241 -12.5195579361003 5.08925667096359 -5.72963689683036 1.31760682301034 -0.921710960349828 7.96287562785019 3.1084620360709 4.19700722655135
"507" 2 0 -68.585559082 -9.458896484 20.6417132674401 -11.6203864905431 -14.2061108890443 7.28046439868738 -5.06777669519486 1.25625284333753 0.127403922656573 9.21136885056716 2.42791300857532 3.06021342663375
"508" 3 0 -47.705559082 -24.698896484 18.0859360177975 -7.9911583924824 -12.2241078685427 8.74858279955269 -5.98651557024525 2.12806196045776 -1.29722485655499 7.82693772255136 1.6206297438622 0.89514708889289
"509" 2 0 -64.895559082 -5.778896484 24.1527786344436 -9.92276745062512 -13.1069740097793 6.79854830287521 -4.2172333829529 2.27944132400861 -0.780381581036914 8.59122987910306 3.0256054088452 2.84329756996198
"510" 1 0 -52.715559082 0.861103516 22.847341790518 -9.79137951169248 -12.1772007974628 5.4240058300875 -3.12538014675581 3.37424939175455 -1.66731816403316 7.91619875630783 3.46952668535716 3.6509312528666
"511" 2 0 -37.425559082 -11.178896484 20.8403675426724 -11.6363145363196 -9.76669143921297 7.52407433816998 -4.61467587352607 0.704734317541926 -0.340495326221622 7.00804369644125 2.61786676883406 2.35571194125827
"512" 2 0 -46.155559082 -17.318896484 17.5396328446965 -13.6556028164102 -14.0331738245443 6.97222862966187 -4.80289086538551 0.642969122638445 0.204669543247636 8.67676175719599 3.42370081599825 2.87703178626264
"513" 1 0 -46.285559082 -11.648896484 18.0888831041859 -13.5737639150248 -14.1507631419405 5.18779914469855 -2.37647343376034 2.99515968743119 -1.03675522128785 8.35901868813276 3.47449412742114 4.48163070174511
"514" 1 0 -45.865559082 -13.238896484 18.0194362602885 -13.6470287059056 -13.3000698082438 5.25009330148778 -2.78451769761337 1.75423307521314 -0.215190491348418 8.17573147154638 2.66430823910205 4.0224829339038
"515" 2 0 -49.455559082 -18.258896484 17.3942935046386 -13.0275028428113 -13.8194845828254 6.66774176240566 -4.11939551018123 0.801164081018016 0.177128775319169 8.02133888958662 2.75501134305555 3.65568112256779
"516" 2 0 -55.155559082 -4.598896484 22.7622722184392 -11.7776893624989 -12.4070661855024 6.62744589154025 -4.84660430432887 0.778106850003625 -0.143603890286845 7.80008441418982 2.64239359874568 3.66339722428806
"517" 1 0 -44.475559082 -19.178896484 15.4031327093647 -12.2944659165981 -14.2856400473728 5.91203533306485 -2.20961647975555 2.73819688896345 -0.609835721225555 8.53283668140248 3.82683800400427 3.61015809665592
"518" 1 0 -52.695559082 2.131103516 23.0701887298585 -10.6960360327102 -12.4397238524279 6.04122377447125 -5.24301310970648 1.43914346890382 -1.25165430890183 7.08322680783436 4.40906084436337 3.20322178442528
"519" 3 0 -53.235559082 -4.648896484 21.50519522247 -12.5752710859511 -11.6915643430331 6.2115555507397 -3.37018077775636 2.20193239841941 -0.72096720330606 7.92818544132776 2.47387662959764 3.8845106508271
"520" 3 0 -40.995559082 -13.648896484 16.2786098827882 -14.5675850606709 -9.89337452032984 6.2967844324623 -5.02673681843281 0.69776436082236 0.160628311345807 8.57499487392908 4.39133143078794 3.32876699289433
"521" 1 0 -63.105559082 -12.298896484 20.4565223430621 -13.8504189773974 -13.4587920400135 8.28016264278109 -4.07393767866589 1.6269215298451 -0.333417824729621 8.00610788169455 1.56976727028947 3.67277529549236
"522" 2 0 -54.345559082 -2.458896484 23.5035896590682 -12.0240217468244 -11.4298406849274 6.6016140141948 -3.88570905621727 1.03669125263186 -0.278796023387259 6.97372738696808 1.42678245169556 2.62758379395158
"523" 2 0 -53.705559082 -0.188896484000001 22.9823056029899 -11.2354701010819 -12.0168557810783 5.02749750928718 -6.67320569320443 1.51732986409796 -1.24033845091063 8.32641549783504 3.52806451185623 3.35521513981345
"524" 1 0 -40.555559082 -6.708896484 16.7616914990759 -15.6361497179787 -9.84460131961755 5.43465000389775 -4.44972572642508 0.344618860622923 0.324039646452795 8.01320974269679 4.33782255473619 3.82418268053038
"525" 3 0 -71.425559082 -5.398896484 23.3735908487332 -9.13243891685302 -12.689073190708 7.82560452224246 -3.5586927392188 2.14279560330593 0.0909330347884778 10.1375397545333 3.13374541924977 3.10727330567726
"526" 1 0 -64.935559082 -5.258896484 23.9514496542915 -9.7825271718735 -12.9100100540265 6.51574307149505 -5.56743469363911 1.48859025464874 -0.248305080610219 9.20538068457756 2.62580768156952 2.65549281851183
"527" 2 0 -59.675559082 0.891103515999999 23.6954923048646 -11.7429190434023 -11.4135943999139 7.2201787522638 -4.61903083675013 0.265722707897682 0.265146444635507 8.46813539107806 3.39859316459792 3.36904658922713
"528" 3 0 -59.135559082 -0.588896484 24.8826613168773 -11.0744539713354 -12.037198142349 6.35274464658534 -3.29857684541895 3.41831940699528 -1.57930689893736 8.2477243672398 3.57315986851578 3.72803207373681
"529" 2 0 -63.685559082 -10.578896484 21.2604833945349 -12.3675800316846 -14.2354522931726 6.61404740320413 -5.10640634901615 1.58214674795965 -1.12801937377724 7.7330762243451 4.10423323032793 2.99661089707945
"530" 3 0 -60.705559082 -5.458896484 24.1488813792095 -10.2169804696812 -12.7734711571582 6.9022340365165 -5.77758877289475 0.758945727441873 -0.484906815049082 8.07922961679297 4.47811647684324 2.26124695833034
"531" 1 0 -41.395559082 -8.408896484 18.0088161549647 -17.6592079777041 -10.7228793709789 7.56847157927277 -3.36334779020666 3.56838432940455 -1.11868384188668 9.74611155190575 3.67901158328934 4.34964418579419
"532" 3 0 -65.085559082 -5.828896484 24.4398391541408 -9.71434899193437 -13.4063016832417 7.03011868800324 -3.8716592342639 2.40570631013686 -0.59582114164347 9.04534567433722 2.70252709797748 2.47065744909907
"533" 2 0 -52.245559082 -5.328896484 21.4026407785024 -12.4147049848236 -12.4618968628224 5.48937229753226 -5.24368172459968 1.35653975163706 -0.586999901057609 7.92018930497881 2.26238687989437 4.38937268668036
"534" 3 0 -51.435559082 -5.288896484 22.0891631749023 -12.8795602317914 -12.392400018659 6.27357413575178 -4.38531644477919 0.854427053292047 -0.586305575178573 7.13116204488952 4.57653619004082 3.67444407591412
"535" 2 0 -59.025559082 -1.898896484 24.3777469105368 -10.7954354615876 -11.5874723243677 6.22137826066574 -4.97340212328467 1.44638658676893 -0.381103221795641 8.24239893385094 2.01974286822976 3.56164528874657
"536" 2 0 -65.685559082 -7.438896484 22.4258917975895 -11.8537759780711 -12.7109430537299 7.33100829559365 -5.06319011492585 1.26763404746304 -0.0544932463645358 8.78286625247609 2.30602364470569 2.6870369182126
"537" 2 0 -43.725559082 -9.128896484 18.4617619006417 -16.8052140321938 -11.6193534131192 7.0766181844459 -5.56676962739707 0.940893291434508 -0.19190777641185 8.92782418411555 4.3062292364933 4.59232241256593
"538" 2 0 -45.455559082 -10.198896484 17.7853175042661 -15.6123575161408 -13.7210900209584 7.38997809930995 -4.86788333291201 1.61371528339433 -0.0737583156133951 9.17366143394014 1.84086988322584 4.85155622356265
"539" 2 0 -66.925559082 -4.788896484 24.3377315773864 -9.23488825998992 -12.4827306116152 8.53280036447727 -1.13838927935577 1.28949595795152 -0.643145364596497 8.9803932056607 4.06816387735845 1.7091356132269
"540" 3 0 -39.955559082 -9.898896484 15.8229373333502 -15.6738566387186 -9.85796641480684 7.68700813639145 -5.0916676862428 0.88422815473928 0.282841740101987 8.99133164970603 3.63519634573636 4.13908858605305
"541" 1 0 -53.655559082 -3.998896484 21.7187033755509 -12.0608892275974 -11.4766156617019 6.42351862319264 -3.29169127666384 1.64152395328252 -0.489393425354774 7.55187188164165 3.03826671835867 3.60419161470413
"542" 3 0 -43.075559082 -12.218896484 17.4581022356051 -16.6627866621424 -12.4290814275267 7.04367610790255 -5.86821666899924 1.5120882148983 -0.770604886774129 9.61901285558443 3.6574023396035 4.02812937458636
"543" 3 0 -62.145559082 -2.368896484 25.4636365251503 -8.77164421193618 -12.0385259176702 7.31584628895715 -4.3567859997129 1.14326696172126 0.296314079500147 9.19858784516378 2.17636387167702 3.62573741487079
"544" 1 0 -70.165559082 -5.228896484 23.4818541369871 -9.16961098159076 -13.0059893421375 7.17323334956448 -4.56444972773163 1.84766646562112 0.163994627937624 9.98722446540464 2.2634048576038 3.5076072956386
"545" 2 0 -38.085559082 -9.028896484 15.521792724514 -12.8320210601168 -9.56144986358314 6.72880743891336 -4.59037405675277 0.69905892178022 0.229464574067989 8.21451109738269 2.89011772928431 3.75323577329173
"546" 2 0 -44.835559082 -14.518896484 16.8103664270007 -15.3363251559991 -13.0995772778472 6.38529231499169 -5.02503222964487 1.63973760028682 -0.815718844613094 8.48845627761255 4.23126613292925 3.88012925118426
"547" 3 0 -52.395559082 -6.878896484 20.8090798528858 -12.8948423543432 -14.8159208614011 6.02039117074665 -5.98349829145908 1.68533691644595 -0.771589971846567 9.1487567144008 2.40354399827666 3.49864764021606
"548" 3 0 -59.925559082 -0.378896484 24.4284817848799 -11.1974997513119 -11.6028367032903 6.78970884696229 -5.68814458933516 0.285144388933064 -0.118399306688904 8.12822442603054 4.42259671459835 3.36863380179293
"549" 2 0 -49.445559082 -0.318896484000001 26.6254571139504 -10.9062576835952 -12.7561772198413 4.60728633967154 -3.12640822155214 1.79253823098619 -1.80368994506961 4.50134591976994 1.95620644081532 2.47489542479467
"550" 2 0 -41.295559082 -17.358896484 16.7130944682483 -13.9726409554667 -11.7789321116572 6.6832494521785 -6.17841834491343 1.61093501142149 -0.889214305323052 9.20009403724252 3.15254476062591 3.27776786198931
"551" 1 0 -49.555559082 -21.458896484 16.3287049447311 -12.0851985810983 -13.3241362233151 8.43012955563668 -5.06344833997599 0.53887564167503 -0.0327562051712419 8.09273970235487 4.28589454242297 2.44649223718357
"552" 2 0 -65.945559082 -8.928896484 21.804509288193 -12.98456337496 -12.7724915250979 7.69903963175888 -5.30031427987171 0.820730822936925 -0.165157046194802 8.49454050345128 4.10475047469649 2.20459068035844
"553" 1 0 -43.035559082 -13.738896484 17.0001867850185 -15.3562672382389 -11.9339356192942 6.38661740358611 -4.7486314129892 1.40854052728995 0.0160347638563707 8.86109904177066 2.09360198967195 4.06857294101106
"554" 1 0 -39.015559082 -10.668896484 16.5702363232116 -15.4006846317992 -9.31497608142142 7.85467989317867 -5.93090938648098 1.94386794752637 -0.721893981762904 9.89531343925009 2.25493171964191 4.30465682787774
"555" 2 0 -46.875559082 -9.318896484 19.8510136936698 -15.1904425241298 -13.4087501526342 6.32807652346232 -6.06766517227014 1.3107032716482 -0.705102352142532 8.79735582308684 2.86306676696349 3.93796087270527
"556" 3 0 -54.885559082 0.431103515999999 21.1737244442932 -10.7448825888347 -12.6780758039775 3.84107926148597 -6.33352048006935 1.26390436678256 -1.38999360185999 8.18337047222844 3.38223688193643 3.40527878813872
"557" 2 0 -64.525559082 -5.398896484 24.1969393166125 -10.159127228723 -12.5119133704727 7.08426356308048 -4.339902303136 1.30635618627692 0.110106512746566 8.80115237264537 1.82053187516637 2.86399576969036
"558" 3 0 -46.545559082 -22.428896484 14.0198376191589 -8.8374687453211 -14.5022158533522 5.51146898574829 -2.20296817241137 1.55913259671094 0.159325253901791 8.25407038862869 2.6207474854607 2.59659820270067
"559" 2 0 -64.635559082 -4.338896484 24.246035603466 -10.2601768396634 -11.8043016950559 7.29635950334907 -3.0220839034881 2.84934810398069 -0.915604750203097 9.01999513013484 4.18878723702134 2.78855606076607
"560" 2 0 -62.005559082 -1.088896484 24.5287485194513 -10.2842919646954 -11.2882060613038 7.48064544434768 -4.47935338804893 1.38735861430853 0.258909268409287 9.48555366788836 2.16815150808488 3.95824492617271
"561" 2 0 -45.695559082 -18.108896484 16.4181112656648 -12.0970731929033 -14.6318351217129 5.80652875675783 -3.75031443234215 0.487911481448419 0.575188547651023 8.53575289231192 2.34982150198168 2.86563604061786
"562" 1 0 -63.115559082 -6.978896484 22.8511555088954 -11.9923697429535 -13.0254517530423 6.97419391993199 -6.08127517793647 1.25653934166353 -0.791103131712463 7.86788122536229 3.03070319039507 2.73854652697407
"563" 1 0 -53.975559082 -4.288896484 21.1252660589354 -11.8937029644443 -11.9766534975078 5.44863009141921 -4.86908649879033 1.18227259762776 -0.327795529946921 7.77990445287415 2.2669383665714 4.07228607978759
"564" 3 0 -51.705559082 0.961103516 24.0008494014855 -10.6498226954692 -11.4847652864907 6.26442179982986 -3.7868420786926 2.38719575858339 -1.03124452096606 7.69481398823301 2.47914469926173 3.07783343957243
"565" 2 0 -63.565559082 -6.878896484 23.5200563981007 -11.7623234404095 -13.0151565533363 8.34346672121187 -1.74028926432314 1.89587264106074 -0.697330008809327 7.5631383265716 3.90752726454305 1.91570036502815
"566" 1 0 -40.865559082 -19.848896484 17.3231828939284 -13.0934876632413 -11.6844224836061 4.67236789938346 -9.00489030894131 3.36859382674317 -4.05876075863496 11.2403970493355 1.88688866515932 0.46007880293407
"567" 2 0 -36.105559082 -8.908896484 17.1040361162308 -10.9492444565813 -10.0652445224683 4.63780278539343 -5.12492705376028 0.841386826155254 -0.640423091530312 7.37709778270129 2.65389816832447 3.20199468650634
"568" 2 0 -60.655559082 -0.508896484 24.3425381110757 -11.1168019538818 -11.5464591140044 6.8076564089448 -5.54230617005506 0.803252700790443 -0.285429737503843 8.48096389401348 4.44087491917464 3.53111560510815
"569" 1 0 -40.155559082 -14.738896484 15.4033780141794 -10.8486694534345 -9.12415219443983 5.21554749140085 -4.88289681179421 1.27971695560167 -0.254175823969907 8.80765440274813 2.30313636311086 2.84329491766377
"570" 3 0 -40.495559082 -9.568896484 16.4442226207342 -17.0322373198633 -10.6410895503551 7.54493594838873 -5.18777493729095 1.07878855893771 0.137657041850052 9.38826205236319 4.09345344105492 4.08039861747572
"571" 1 0 -66.165559082 -4.568896484 24.2093289669331 -9.19183408383819 -12.7709015141227 6.8400567352606 -5.49274638052721 0.727750482092628 0.00380387949759536 8.85377018325139 3.90619324545939 2.46374646652539
"572" 3 0 -68.535559082 -4.328896484 23.879375673604 -8.66175757220397 -12.5198266099647 7.61795533518502 -3.09173335620412 1.74047315632649 0.142198144144807 9.4329188589983 3.13827655862009 3.00627983536498
"573" 2 0 -56.575559082 0.531103516 23.7409034875256 -11.5981797821953 -12.8124514852144 6.4207360010847 -5.71465846149417 1.22239365865694 -0.665681368849482 7.95572078498916 3.26910907317397 3.90777621039363
"574" 3 0 -42.485559082 -6.348896484 19.6440270086743 -14.8250858285391 -12.5261852793261 6.15358236193894 -5.49849220416559 1.22244019586985 -0.670888664306121 7.81461533804849 2.69262741636143 3.9687177318129
"575" 1 0 -54.095559082 -7.958896484 21.3315014793333 -12.6713228673842 -15.4922342130337 6.09582950793628 -6.08486795634261 1.36694357551023 -1.42081524829788 7.19643846442545 2.94126760048205 4.52098588028712
"576" 3 0 -40.315559082 -17.828896484 17.9928725733216 -12.7798138049599 -9.88775610346052 7.29781499680023 -5.96650942040155 1.67237463683008 -0.686600166030985 8.84604506705511 2.72391256891711 2.84941371098841
"577" 3 0 -54.405559082 -5.038896484 21.6699025686361 -12.3071177609336 -12.6609798956589 5.64215963538488 -5.71961402713176 1.13246414929677 -0.772913969748547 7.89477812965538 3.3083510338178 3.68054522010883
"578" 2 0 -60.945559082 0.321103516 23.9417725456753 -12.1184291002725 -11.49661544334 6.54593227074754 -5.56991803131516 1.12756781054604 -0.26889297389516 8.68609079984669 3.49368097734588 3.64456170351678
"579" 2 0 -43.495559082 -20.268896484 13.7676581860886 -9.46346105750565 -14.5148461820292 4.0309765725627 -4.28449813595684 0.826929530099597 -0.235279197201634 7.91984775820791 2.11473668384592 2.2321220622819
"580" 2 0 -42.035559082 -19.028896484 17.8523525176161 -13.6086444498463 -12.5674615768129 7.96858575064352 -3.49167461112126 3.61677703864585 -1.5912986783225 8.57150139693245 3.4057425774639 2.78957276134451
"581" 3 0 -40.325559082 -18.778896484 17.7698382826964 -12.1559715083155 -10.8625142082266 6.52041024711889 -6.07002522541728 2.68323516398607 -1.80055425525369 9.07435924032527 3.62870881336524 2.4133292586997
"582" 3 0 -44.365559082 -11.128896484 17.1832100135661 -16.3551713844254 -13.9324565147965 9.08488902431805 -4.86079524322805 0.891126761655735 0.180275916015106 8.73747239211849 2.5521126672015 4.89022401616481
"583" 2 0 -53.035559082 0.331103516 23.6866734931406 -10.6382202567968 -11.8970528083528 6.38514585218223 -4.00936953936409 1.13715695796131 -0.146174017241758 7.65492649770829 1.72552833187812 3.33980232692386
"584" 1 0 -61.755559082 -3.308896484 25.7341587466099 -9.79191030038176 -10.8211626254956 11.6611988820973 7.81602228778784 -23.3805362591618 -27.0921507510775 17.3962481182545 1.14051146544949 5.35116623832417
"585" 2 0 -47.325559082 -13.938896484 16.2784586607188 -10.8455451688963 -14.0813479424247 1.59196141477427 -4.03235394945525 1.31450976638423 -0.613255860644639 8.43040554596303 1.26691660668868 3.21045445008261
"586" 2 0 -71.125559082 -5.858896484 23.1666206644734 -9.47426577548224 -12.8180945621554 7.80749743416732 -3.4552229434411 2.08319635000912 0.0378769241483172 9.83568484114871 3.05132882620404 3.05927172916542
"587" 2 0 -48.165559082 -13.068896484 19.9980549549928 -14.6000320219788 -13.0761240186141 7.42583561765173 -4.28642368631903 1.10013009874547 -0.169955281772962 7.65402727455982 1.67911053754729 3.31207707364943
"588" 3 0 -46.965559082 -19.658896484 14.675108608899 -9.3591414652982 -14.6265638793496 3.65593026345041 -4.26866281421383 0.328509202556033 0.175765643000958 8.67144170140601 4.09827698816837 2.02057717936783
"589" 3 0 -71.935559082 -6.948896484 22.4354507612556 -9.67226245034083 -13.2015416267048 7.30995920167597 -4.25573762586884 2.04327797025059 -0.0317030641524704 9.69700328114117 2.34653134138326 2.88352306792671
"590" 3 0 -72.455559082 -5.218896484 23.082881665208 -9.33586725517812 -12.8375512182623 7.21341416552695 -5.16601021724139 1.61250426454527 0.207425802248127 10.1606285031965 2.65562673293 3.27669118451229
"591" 1 0 -60.185559082 2.021103516 23.0490070389924 -13.2063501083395 -11.8789401116619 4.98912818850077 -5.30560242740748 1.53835934408599 -0.798062474728166 8.33061030950863 1.94155267102679 3.46540182156868
"592" 2 0 -65.295559082 -9.718896484 21.5968284745604 -13.4310003618483 -12.6985584215686 7.21806525884011 -6.02184238476351 1.26395313397478 -0.667689442005068 8.60059194407144 3.33567474172058 2.35174033595745
"593" 3 0 -72.585559082 -9.388896484 21.4109514212203 -12.1244119537248 -13.0858418838051 7.06676448887588 -5.74396087465973 0.909415681753376 -0.138678452867439 8.95901993184657 3.80607306281828 2.93948401965286
"594" 1 0 -58.475559082 -2.888896484 24.0466464319864 -11.0409510851305 -11.4519500960918 5.86600073886768 -5.9040817531841 1.16616648989364 -0.76176750718337 7.85478080698701 3.48320790471973 3.46027722963548
"595" 1 0 -47.575559082 -18.678896484 15.6647337198892 -11.3151986306495 -14.130996199255 4.81008031880466 -4.55029825494266 0.966958058435091 -0.120692575757132 8.47564494234647 3.53314190864674 2.24977084231648
"596" 3 0 -44.655559082 -21.048896484 14.8091456694514 -9.69981815508055 -15.5444480867272 4.21140247687974 -4.34191207664409 0.657042929400053 -0.0435337908718201 8.3532195548962 2.4814374783081 2.22564436028049
"597" 2 0 -57.915559082 -2.128896484 24.0820957028417 -11.3178700219119 -11.1000677055866 6.56438112853149 -4.36055793139059 1.38933817222569 -0.205637967442281 8.11417557970707 1.76879004647628 3.46791396651517
"598" 3 0 -46.025559082 -7.948896484 19.8023007038097 -15.4085677077182 -12.2340865415491 7.16890839318356 -5.243440964532 1.60821130977605 -0.832456282766607 8.21448167436689 4.40601009124593 3.97566906160202
"599" 3 0 -44.625559082 -12.428896484 16.8503292277069 -14.8453810317301 -13.5454079021992 7.79054854574893 -3.54834804798798 0.214916156292795 0.548464894204886 8.7806087561878 2.93546067263879 3.96275682257286
"600" 2 0 -46.845559082 -15.918896484 16.6569111449297 -12.5930769145521 -13.991662060632 5.47364067525269 -3.77996315255096 0.671218665953772 0.419613890720457 8.10232788292554 2.17891444346226 3.57262281674131
"601" 3 0 -48.805559082 -22.198896484 15.5624348269738 -11.3994813680117 -13.1701094937898 7.78979808808839 -4.49316803864585 1.01408336556058 0.150037038297897 8.28882200404697 2.22340448119785 2.834874342123
"602" 3 0 -50.985559082 1.481103516 24.2332043325104 -11.3750466947234 -11.7796770305987 5.57542427232931 -4.90761489955205 1.02120970634244 -1.45740871363961 5.81505019072862 4.34703252134149 2.43218077727948
"603" 3 0 -36.305559082 -9.118896484 18.4562541188285 -11.0468137810013 -10.4724702282807 5.54837643543803 -4.34840732707232 1.40913840300505 -0.673083584108333 6.93408878111694 1.55242472547013 3.80100359422865
"604" 3 0 -40.755559082 -20.618896484 16.4895983252428 -10.8939636719941 -10.7869254245635 5.42590675369068 -6.73700122726845 2.3464787275831 -2.11233904757448 9.26314198120674 1.70640755307725 1.70306821311412
"605" 3 0 -52.665559082 -6.138896484 21.4581396255239 -12.3173600168073 -13.3606949732724 5.84696461955671 -5.33742931626557 1.80876152401074 -0.780618594184943 8.33943587953348 1.74844083734435 4.64947175530711
"606" 3 0 -48.055559082 -17.468896484 16.686245005053 -13.2320142398841 -15.1326151638665 5.98239121307193 -4.8370066408737 1.21377822999505 -0.167604744973918 8.81706088220849 2.28736406948547 4.44361605889586
"607" 1 0 -54.875559082 2.121103516 22.3979506487567 -11.8639074213266 -12.6293690873462 5.71902157419099 -3.51233211865174 0.8691866525413 -0.0947599643231037 6.95557213587017 1.5417985112878 3.43653306911229
"608" 1 0 -72.825559082 -7.038896484 22.5354369432838 -9.86434067206594 -13.103593380814 8.06835246524591 -2.95635575737432 1.7003786131953 0.0935521025052544 9.13008018533521 2.94329074263043 2.48647684118529
"609" 3 0 -40.945559082 -13.078896484 16.9891934941544 -14.5204908288637 -10.107919041401 7.21465243848475 -2.91878099369352 3.04312858375789 -0.893700865379639 9.10444523187716 3.96754617038252 3.53816635789806
"610" 3 0 -61.475559082 -0.848896484 24.6228942085077 -10.3304886984742 -11.4484077656908 7.40684620886928 -5.47583872043608 0.55461845089041 0.133066392848916 9.09141604080868 4.17262844981785 3.64142314383284
"611" 3 0 -71.785559082 -7.328896484 22.0440410738773 -10.3258704993622 -12.9657538318456 7.14573868076665 -5.77804540471957 0.779715171941573 0.0491572820387153 9.12340951227421 4.10266617969205 2.6429778970492
"612" 2 0 -63.705559082 -10.288896484 21.826875819269 -12.3384691311131 -14.1679021045694 6.77232145850967 -5.76399645820767 1.32872458268472 -0.965098497390544 7.62963243685933 3.60153692786146 2.94345824542193
"613" 3 0 -44.505559082 -20.998896484 15.0806818303576 -9.93282618122848 -15.202909629443 5.69497848813595 -2.66306052231972 0.473969229441157 0.865670984555218 7.81184137647945 1.63726185303955 2.77377968707688
"614" 3 0 -57.675559082 -4.518896484 23.6846374462221 -11.1312029925457 -11.9778780096342 6.21691322645966 -6.27616339385817 1.56799549454357 -1.07442490509893 8.15821334332135 3.2281151407318 3.66946652515357
"615" 3 0 -72.515559082 -6.158896484 22.648283797492 -9.65891101681353 -12.909701931395 6.86375692050737 -5.80117120754561 1.65458034607426 -0.181755429908695 10.0422228904665 2.65140596455274 3.17798258561129
"616" 3 0 -55.095559082 -0.598896484 21.9591717962358 -11.2134463920122 -11.9227664914807 4.716604756211 -6.30023568236093 1.62767768344318 -1.36838172049187 8.90762988611629 3.02368641455222 3.32092897886664
"617" 2 0 -49.315559082 -15.198896484 18.6617215145402 -13.1530686471476 -12.6917030094734 3.8976663011332 -5.97092351366292 1.58323819131816 -1.57719045398221 8.5432054333472 3.2621854446282 2.129033864733
"618" 2 0 -43.475559082 -13.198896484 19.2371816072523 -16.2447339419103 -12.3661027730498 9.55937162207472 -0.608468627988936 -2.95747932280839 -2.54429364230196 9.39955845289903 3.54184108202725 3.34048090117406
"619" 2 0 -47.745559082 -23.678896484 14.0128569526419 -9.3211295024263 -11.8999016131044 7.28145213067276 -2.55554314567805 0.953505907157675 0.110549540361823 7.15938054921533 3.41711349387124 2.4197623841201
"620" 2 0 -64.895559082 -7.448896484 23.2402825646143 -11.6651880534715 -13.2929013618772 7.98991003745158 -4.712823695018 0.534865315134163 0.0183531189263798 8.28691534520393 3.95076489891723 1.79930472843584
"621" 3 0 -44.155559082 -12.418896484 15.9453517708208 -15.3456191093621 -13.2593641787469 6.31376130692769 -5.25107241777709 1.22273374174224 -0.100910865240474 9.19574985948048 2.8710183735303 4.93278238725108
"622" 1 0 -43.935559082 -16.228896484 15.4026719977727 -13.8144199865484 -13.1427408550082 5.48316998804708 -4.44918379823157 1.2816416804631 -0.184509357582387 8.7992261034915 1.78533266756153 3.82147595770736
"623" 2 0 -38.735559082 -10.268896484 15.5337649024929 -12.8951042848707 -9.42541203511965 7.47915843903984 -3.85191419679757 0.565539697554982 0.751481595335991 8.50318831422465 2.58574678712341 4.48920999841136
"624" 1 0 -59.175559082 -6.538896484 23.2601719829541 -11.6382748671185 -13.0697322060739 7.32537060011809 -4.75992029493289 1.66813757766825 -0.712842584296605 7.53364200412221 1.37161302689673 3.42673529525818
"625" 1 0 -60.055559082 -5.268896484 24.1437980565454 -10.7223191011652 -12.0588982785693 7.06440210939016 -4.01800873264602 2.42507858744877 -0.966943125960468 8.1974812108691 2.64469211248327 3.31312394812689
"626" 3 0 -46.785559082 -21.898896484 14.0617749035724 -9.70025391960281 -14.4432330214542 4.23313882049972 -5.79981663018512 1.58782177282476 -1.49856862313973 9.540678979375 2.47216622160365 1.5057958201714
"627" 3 0 -37.115559082 -8.578896484 15.1385281264889 -12.2901146250918 -9.71963788434178 5.02388504759628 -4.27336410770413 0.917922067607342 -0.264835579664164 7.55308980095197 4.81463047107296 4.00710736057968
"628" 2 0 -48.945559082 -19.238896484 16.7209019764676 -12.555531506852 -14.5288104166273 6.91991001599268 -5.22592317170514 0.484271837403536 0.327948532716979 8.65787983876506 3.51555590440865 3.01933833170091
"629" 1 0 -43.025559082 -8.988896484 17.6782258124319 -16.6582005025138 -12.2990842896361 6.84769139820893 -4.85107786400502 1.15750474959755 0.348885976276476 9.84664809919495 2.67305957783044 5.12960584959808
