"group.all" "pa" "lon" "lat" "layer.1" "layer.2" "layer.3" "layer.4" "layer.5" "layer.6"
"59" 3 0 -71.59917289 3.474162457 -12.8461618908022 7.27190393373923 0.458417889877234 -7.51635095562057 0.962129246582968 -6.5657981770925
"60" 5 0 -55.99917289 -28.825837543 -8.54205323797985 5.68064156814789 4.65721794091818 -7.69784109722949 -0.585630312931398 -6.79581711987996
"61" 4 0 -67.79917289 -19.425837543 -0.665298444002522 4.94882794386459 -1.14966100986503 -9.40739303317006 -1.01764755286383 -8.41829902323401
"62" 5 0 -38.59917289 -10.225837543 -7.93225986238406 7.78924693452192 1.15747708098511 -5.85816115766343 -1.90449731842832 -7.0654940832639
"63" 5 0 -76.19917289 0.574162457 -15.7017655570718 2.23197947906172 2.54625120830515 -8.35805818685197 -1.30498649485652 -8.6765836911072
"64" 2 0 -51.69917289 -12.825837543 -10.4651305786882 8.91199962384798 0.640771427739627 -9.41408039766249 -1.52894557756071 -6.70823104157253
"65" 2 0 -70.69917289 5.674162457 -12.4425914851024 7.6153535685474 0.374932712491836 -7.61039821620274 0.125070939440282 -6.48361925843235
"66" 4 0 -51.49917289 -22.225837543 -8.46337137804252 7.22979144322287 2.35802475954488 -8.28793506368071 -1.73102989613945 -6.78033996674062
"67" 1 0 -78.39917289 -1.125837543 -4.73285676289379 -0.568828805543576 -1.31460661146066 -5.61123282487928 -2.04370238748889 -5.10676585414095
"68" 4 0 -55.09917289 -7.225837543 -12.0746909610626 7.15438783386584 0.533799424182799 -9.66806028736798 0.249104370125571 -7.1444759689447
"69" 2 0 -75.79917289 -3.425837543 -13.3082650440026 5.0412192503201 2.10863333144259 -6.88756283172053 -2.67127943312154 -7.66466627449874
"70" 1 0 -52.89917289 -22.925837543 -8.45998668964152 6.66070885610407 2.52236583200542 -8.00480326989529 -1.65438005030797 -6.95404739531345
"71" 4 0 -37.99917289 -6.425837543 -9.39672062629908 9.26045688644134 -0.667552657882051 -7.05550934370647 -1.18298959415222 -7.05146595611304
"72" 5 0 -69.09917289 -28.625837543 0.13395011231797 2.25069762387761 -0.72540015739875 -6.08674347894713 -1.19243916416604 -6.51446298315701
"73" 1 0 -65.69917289 -34.525837543 -3.86294407058692 8.24974201869573 4.09096266224488 -8.83173846155367 -0.320237387400254 -7.95734171877165
"74" 3 0 -54.19917289 -27.725837543 -9.17544964681451 4.48909262048657 4.44429520373237 -7.60777925966855 -0.930696951231435 -7.27452745187532
"75" 3 0 -57.59917289 3.474162457 -12.4750135113784 7.56822561170456 0.259925105390767 -7.39833154499554 -0.460813711676621 -6.46342950855836
"76" 1 0 -66.69917289 -3.625837543 -14.2446731572154 4.39923258724106 1.86459775103515 -7.61974126845805 -1.921923558817 -7.33420761713229
"77" 5 0 -58.79917289 -27.125837543 -8.33067761212 7.30931623056285 3.94488058157765 -7.89772653026816 -0.81531496881688 -6.12914300996868
"78" 2 0 -57.79917289 2.274162457 -12.4691560080648 7.39167430964333 0.111274271850907 -7.27799389870722 0.153770716371633 -7.23069063918904
"79" 5 0 -52.69917289 -22.725837543 -8.63530523288678 7.08899832271977 2.54856813862827 -7.92474835860903 -1.74600125540089 -6.98042629739412
"80" 5 0 -67.19917289 -31.525837543 -4.11594703229736 9.61582826677886 3.85506639714612 -8.06448639744722 -0.130379819547596 -7.84858822679616
"81" 3 0 -59.29917289 -1.925837543 -13.5660493593981 6.13781321959443 0.58630882991075 -7.03892407299983 -0.446767864802694 -7.11604149370048
"82" 2 0 -55.19917289 0.774162457000001 -12.2979678468588 6.80981520829767 0.230348178912946 -7.65243067346412 -0.33188106026592 -6.8446139347776
"83" 3 0 -39.19917289 -8.025837543 -8.06419516012721 9.34328053878135 0.0153261027715285 -6.85249609352064 -1.64516362959653 -7.12124471061723
"84" 4 0 -53.49917289 -32.525837543 -7.41277734694227 5.09951164065233 3.97347876954325 -6.32775580069471 -0.390015056914238 -6.12947845850874
"85" 2 0 -61.39917289 -17.925837543 -8.49331969290247 9.28886408522364 1.6764116244907 -7.78316559838542 -1.79582298313583 -7.59751783644299
"86" 1 0 -69.39917289 -14.725837543 -0.939737822881855 1.03769700578408 -1.56111914401844 -8.46256831718629 -1.09051464151706 -6.10261878911436
"87" 2 0 -62.19917289 -3.925837543 -13.9042027601709 5.69748793586405 0.744425220041565 -7.27949563692755 -0.570271559905983 -7.02681184795159
"88" 5 0 -73.99917289 8.874162457 -13.1312352511044 8.07988313190635 -0.031481968759479 -7.90800590608441 -0.137841166252573 -7.08478790774683
"89" 4 0 -60.49917289 -11.325837543 -10.2718454789264 7.64463370201371 0.410443008670479 -9.45176410170385 -0.697031749937489 -6.34618266753845
"90" 1 0 -60.99917289 -23.825837543 -6.80845827729876 9.64884481934775 3.00225307222964 -7.98100575892293 -1.17754195362185 -7.60139827498281
"91" 3 0 -61.89917289 -30.825837543 -6.07489567772957 7.54976030180938 3.81124405824803 -8.37493658674849 -0.526658940834922 -6.68537094425521
"92" 2 0 -47.89917289 -18.425837543 -9.40562824873514 7.04485839841894 0.791281289878633 -9.60349580585885 -2.06004019326545 -5.85134097790273
"93" 2 0 -43.29917289 -2.825837543 -11.949358167342 8.25801769785287 -1.03862608876247 -6.83162712658525 0.73963243959667 -6.93015065298953
"94" 2 0 -66.59917289 1.874162457 -15.312120825642 4.41552461207605 1.88327262592748 -8.82759580997436 -1.14964679100587 -9.21762998950083
"95" 5 0 -45.99917289 -2.025837543 -13.4504924808831 6.56200686109538 -0.0379567677389934 -7.27601034020744 0.545856788802786 -6.60563428480423
"96" 4 0 -72.69917289 2.074162457 -13.1492212996534 7.09263627589768 0.977187526472211 -7.43082834211855 0.363965912213194 -6.71642187909372
"97" 4 0 -73.79917289 2.974162457 -13.429151377117 6.33135594550143 0.72994801216423 -8.11742564929631 0.0767681063656969 -6.86625645919298
"98" 3 0 -77.09917289 1.574162457 -9.08001687260509 2.19851871707432 -1.46589482627516 -7.72553284495939 -1.15434796611173 -5.83010600814729
"99" 2 0 -39.29917289 -9.625837543 -7.36101456756432 9.03434561387449 0.66870697346274 -6.50910764954376 -2.13119610680778 -7.45850600700249
"100" 4 0 -56.29917289 0.374162457000001 -13.1257877779245 6.71501610976381 0.740544194830356 -7.66537471507601 -0.512821228501317 -7.28202007912667
"101" 5 0 -57.89917289 -35.325837543 -6.04829821285128 5.58603764362502 4.46960678869965 -6.63919775982811 -0.346556303411406 -5.87226116583775
"102" 5 0 -59.69917289 -2.025837543 -14.1442780416267 5.44113255689726 1.00635891720377 -7.2711880676505 -0.670895780317636 -7.24705736926402
"103" 5 0 -48.69917289 -15.725837543 -9.44756041748574 6.91507967024374 -0.236217205258032 -7.64155744468795 -1.05086151854386 -5.55246712480939
"104" 1 0 -38.29917289 -6.125837543 -9.73309903924172 9.59854029884294 -0.827258898346576 -6.880320615341 -1.04807287716031 -7.20046091075395
"105" 3 0 -64.09917289 -23.225837543 -7.14333392998593 9.29483357849324 2.69768054563854 -8.72162535637311 -1.01856972752704 -6.81990943479137
"106" 4 0 -54.99917289 -5.525837543 -12.2989817568091 6.91976567920268 0.378731882535178 -8.51989927238366 -0.143163149524089 -6.96082779725893
"107" 4 0 -54.19917289 -14.725837543 -9.55077610544209 6.88070696359067 0.756200512173198 -10.4495898820053 -1.21366895618519 -6.40011596773094
"108" 1 0 -47.79917289 -10.925837543 -10.0138256468052 8.65525756720285 0.325108568463775 -8.7819837070776 -1.055442691291 -6.62216539599446
"109" 3 0 -59.09917289 -2.425837543 -13.4208790471365 6.19459321269441 0.800649934306131 -6.75956244401059 -0.64980513910618 -7.11924900258549
"110" 3 0 -70.59917289 -14.525837543 -1.21239223663335 3.05614720028753 -0.212240929385062 -10.8017486047037 -1.33545957318453 -7.80656009033612
"111" 5 0 -44.69917289 -17.325837543 -8.23268736294079 8.59558056377316 0.974032933423292 -9.23658521848593 -1.71583614643423 -7.12016003135358
"112" 1 0 -56.39917289 -7.425837543 -12.0128218254927 7.33487554736192 0.776432266694155 -9.16866451877976 0.445624847261892 -7.11592884157945
"113" 3 0 -51.69917289 3.374162457 -13.6449668495179 5.99437767811075 0.237866396139103 -8.37695286681612 1.64195863862971 -6.64794669360415
"114" 2 0 -53.99917289 -13.425837543 -9.89612359747145 8.15807447106883 0.822947115536012 -10.2216938936339 -1.37777380453454 -6.83701661922012
"115" 3 0 -55.29917289 -15.425837543 -9.64347029906301 6.78426827577292 1.17336579002549 -9.80420712098222 -2.11443080534498 -6.03066547917605
"116" 2 0 -62.69917289 10.274162457 -11.88338741914 7.4656496353627 0.629022542304736 -7.11908888858443 -2.37960042166371 -5.78201527500913
"117" 4 0 -54.89917289 -3.725837543 -11.8530069783402 6.93579313030138 0.162741870101301 -7.12878894200677 -0.407862733885982 -7.13047872028775
"118" 3 0 -42.89917289 -12.025837543 -8.50188287075189 10.0659791301933 0.283391716475006 -8.13287385413473 -2.01669161749814 -7.96895805166781
"119" 1 0 -46.59917289 -6.725837543 -9.8950704214985 8.75353707267874 0.235366213965537 -7.92945990958314 -1.37879010140992 -6.95701077569525
"120" 1 0 -41.09917289 -9.025837543 -8.0769541848013 10.3757364759589 -0.042154168949471 -7.44806222809246 -2.21468835996196 -8.37275241615701
"121" 2 0 -62.89917289 -17.925837543 -9.00144022700005 8.45953393000709 2.06489022356081 -7.45305653670999 -2.0449361860506 -7.24158370490633
"122" 4 0 -54.19917289 -8.825837543 -11.7964056438169 7.65213182397638 0.592863882018464 -10.1428467838412 0.782162228832298 -7.58241593307632
"123" 1 0 -54.59917289 -25.625837543 -9.33591488794811 5.76428656011046 4.49674108178992 -8.27902970752194 -1.07036752994437 -7.22096217239566
"124" 5 0 -67.29917289 9.674162457 -10.160948264662 9.24821104620363 0.0378182243710608 -7.79790472130651 -1.57658954536489 -6.84176881605754
"125" 4 0 -58.59917289 -37.025837543 -5.17505874997767 5.72068330921772 4.39557065559721 -7.25146350704026 -0.310044373351859 -6.33543936684479
"126" 4 0 -46.39917289 -6.725837543 -9.7694783157778 8.86275334696202 0.19298995874791 -7.88662831660691 -1.39422181099163 -6.98285263540879
"127" 2 0 -62.79917289 -20.725837543 -6.89038435363483 9.83065017262968 2.20600611099697 -8.0000173811902 -1.36369101455544 -7.5811523566159
"128" 2 0 -72.29917289 -4.725837543 -13.5771961231693 5.14162321214648 1.88808629546112 -7.78486673941742 -2.55583440498667 -7.12546125830381
"129" 2 0 -48.59917289 -13.125837543 -10.213789050965 8.68207355040541 0.063971728069988 -8.51069543425892 -0.860875258854182 -6.37039284797598
"130" 1 0 -58.29917289 -5.025837543 -13.0106546375677 6.71093792063575 0.789802720718385 -7.53473076090876 -0.134071343105855 -6.96541652465744
"131" 1 0 -67.79917289 8.174162457 -11.4834219182969 8.98158453866067 -0.117346501005818 -7.21737187042267 0.477398946592116 -6.90070481889773
"132" 5 0 -73.09917289 8.374162457 -11.9049705214999 5.41685175289769 0.821897107977017 -7.9946790306583 -2.12891202685732 -6.81436005610034
"133" 3 0 -76.69917289 -11.525837543 -3.28011929228968 6.03901091369307 -2.09187624160481 -7.73817996089806 -1.9197912593986 -7.92821889131439
"134" 1 0 -77.29917289 -7.725837543 -4.70316309522714 2.37858357502119 -1.17210009720012 -8.93521377936501 -2.17662604995513 -6.58476433048157
"135" 4 0 -44.69917289 -13.925837543 -8.21256293074363 8.63833623301781 -0.0112263709996163 -8.3533704635858 -1.55863888384484 -7.11340541970455
"136" 1 0 -48.49917289 -13.625837543 -10.5746315037343 7.99271000855073 0.0426269115495187 -8.72721227683551 -0.730152380958585 -5.93662532356139
"137" 4 0 -73.19917289 -3.025837543 -14.8051079710364 3.77480979929163 2.76816126823956 -7.58283042296547 -2.66111389952516 -8.35948791299865
"138" 4 0 -72.19917289 -10.625837543 -11.545551263882 6.83922916804177 1.31759338987228 -8.80722178244492 -2.58786808017529 -6.65283631154973
"139" 2 0 -58.39917289 0.474162457 -13.2642314677291 6.77330744237255 0.392982013847369 -7.45961725165084 -0.228764113819334 -7.33186509630749
"140" 3 0 -45.89917289 -14.625837543 -9.02963317257776 7.62771207358495 0.0953920689835037 -8.80442425329367 -1.56421484998165 -6.39046241474796
"141" 2 0 -66.39917289 -3.725837543 -14.3152095388627 4.53926821384359 1.76283667573187 -7.78508762146898 -1.8436614044566 -7.226017777283
"142" 2 0 -74.79917289 3.474162457 -10.6911732867729 3.2868499790751 0.0297199502066015 -6.38579263090669 -1.69252020096501 -6.26042862420262
"143" 5 0 -61.99917289 -25.125837543 -6.56244401676992 9.62776106910265 3.22564875820613 -8.46843811618086 -1.02178082740618 -7.60974505564183
"144" 1 0 -71.39917289 -0.725837542999999 -14.5767683714776 4.12071121929766 2.40317993618104 -7.24485138915088 -1.62805333357247 -7.71081154101513
"145" 3 0 -80.89917289 8.074162457 -12.5491193551312 7.71121601322539 0.366862886715856 -8.96236942494896 0.119751038354452 -6.32839573766693
"146" 5 0 -61.29917289 8.874162457 -12.6806707154211 6.15824683501181 1.05094458019421 -6.71439305807013 -1.79911110250139 -6.05642088692267
"147" 4 0 -52.39917289 -8.725837543 -11.2018131866885 8.05984924394403 0.692732919674736 -10.280749002581 -1.6222806401391 -6.63394599208763
"148" 2 0 -74.19917289 -2.325837543 -15.315889563082 3.14352472528608 2.75193722579785 -7.61946174070026 -2.27671819701837 -8.76044052794793
"149" 5 0 -55.29917289 -21.425837543 -9.40581037118619 6.99113753066524 2.2725742009983 -8.0456028084629 -1.75280294282855 -6.46382016253413
"150" 3 0 -70.99917289 -11.325837543 -11.8728173469053 6.20509447114762 1.43149830406949 -9.21866614720811 -2.3360474762031 -6.47732365546608
"151" 3 0 -64.19917289 0.374162457000001 -14.7464777211413 4.91615446928956 1.20096044848009 -7.78875911921721 -1.08808763886317 -8.13870206534676
"152" 2 0 -67.49917289 -35.625837543 -3.13014062938113 8.42564966357471 4.09819843825535 -8.18202579910133 -0.236640698312451 -8.22369651887637
"153" 3 0 -73.79917289 -1.325837543 -14.2498245486271 4.33744480180304 2.15839146776637 -7.05542462406109 -1.68456996730953 -7.82178458281237
"154" 1 0 -71.59917289 4.774162457 -12.0720071981194 7.78847874832509 0.529596585707049 -7.35554910823341 -0.265339804978475 -6.43109362475992
"155" 2 0 -62.19917289 -36.425837543 -4.89129516863727 6.8177866755539 4.42145505928683 -7.93311126355817 -0.0503727297291632 -6.5418102155208
"156" 3 0 -54.09917289 -5.225837543 -11.6564646425654 7.24351472703683 0.0811181978721954 -7.96162290751286 -0.410451049361611 -6.97334854422161
"157" 1 0 -65.29917289 -6.225837543 -13.715729149366 5.6719225032661 1.14268123385461 -8.6391195770421 -1.51623624368346 -6.44728691877491
"158" 3 0 -52.79917289 -23.925837543 -8.92242716271798 5.87595679890907 3.23477347438057 -7.58989006354914 -1.50727828029642 -6.86869097117112
"159" 5 0 -39.79917289 -10.125837543 -7.83596306556695 9.04193118791184 0.915546521242295 -6.33400583595612 -2.24125356941822 -7.45523843911347
"160" 1 0 -45.59917289 -10.525837543 -8.50886657005423 8.70583343132925 0.374602314548739 -9.02865525827485 -1.7351227949749 -7.27821655803683
"161" 4 0 -50.49917289 -13.025837543 -10.9556874473212 8.90508179846302 0.448905054463909 -9.06529031349453 -1.53287399538053 -6.46182533165091
"162" 4 0 -76.69917289 -6.325837543 -9.31269547851341 5.67413732845377 0.94183638206228 -6.35701156849019 -2.46725498170321 -6.86428654471905
"163" 1 0 -67.69917289 -13.125837543 -11.4585507712171 7.44261699572397 1.50179766109182 -8.55866569115874 -1.87786933597684 -6.53313980578872
