"group.all" "pa" "lon" "lat" "layer.1" "layer.2" "layer.3" "layer.4" "layer.5" "layer.6"
"75" 3 0 -69.49917289 -30.525837543 -0.0336649191587158 3.15321934217399 0.631151756273387 -6.39376915949512 -0.670754522207986 -6.74806740128195
"76" 2 0 -68.79917289 1.874162457 -15.1410263840749 3.90436120291393 1.91149406580811 -8.22458667943495 -0.825071447861948 -8.42988780947581
"77" 1 0 -75.09917289 0.774162457000001 -13.4648586370737 5.22385056115183 1.19304412192433 -7.23216390030042 -0.470580002010567 -6.96178644519222
"78" 2 0 -51.69917289 -7.925837543 -10.7947295636146 7.54824494845194 0.41784380566681 -9.82221718461514 -1.81955408841464 -6.58749676929925
"79" 3 0 -59.49917289 -31.425837543 -6.71551589833649 6.97997205303502 4.2941273198256 -7.87070008154812 -0.407132586662511 -6.35513901800386
"80" 1 0 -44.39917289 -17.525837543 -8.40570984011022 8.0340657153728 0.66227490814112 -9.33368367839228 -1.5596646224964 -6.71435040026908
"81" 1 0 -51.09917289 -14.425837543 -10.5013614995982 8.61440448753924 0.483545875128958 -9.03398579031955 -1.54833213103755 -6.40956845593122
"82" 2 0 -53.89917289 3.874162457 -12.6565238339986 5.54809734275613 0.694060440463581 -7.11653758112739 -0.357280610671631 -6.50209874910455
"83" 3 0 -57.29917289 -8.725837543 -11.5916537203841 8.14140197106745 0.877341029283868 -9.82256057734692 -0.621017336504326 -6.36929138880048
"84" 3 0 -73.09917289 11.074162457 -10.1487087082276 7.68746771050123 -0.374962084391016 -7.63795601029528 -1.82386030786924 -6.47663721528975
"85" 1 0 -47.59917289 -23.125837543 -8.18421246649858 6.47429329192187 1.75640635154599 -8.17683905382399 -1.52599446054904 -6.01759583822008
"86" 2 0 -50.19917289 -29.925837543 -8.81594618432578 3.88488527093754 3.99864847121332 -5.42571890119218 -0.56286843945516 -5.24360515596916
"87" 1 0 -58.59917289 -17.925837543 -9.66394796288548 8.3057112781622 1.94689187441341 -8.46297632664363 -2.04041556348591 -7.02188388241028
"88" 2 0 -67.99917289 2.774162457 -15.1785630854103 4.76018115224614 1.27421232107065 -8.83471228409543 0.211437798817799 -8.30897553880975
"89" 1 0 -51.79917289 1.874162457 -13.1329712495936 5.93981143540993 0.424911963156512 -7.48550410509356 0.609213046086791 -6.62149771517618
"90" 3 0 -69.49917289 -2.025837543 -15.0631025539997 3.02551520313127 2.31536794697999 -8.14492992210819 -2.34241871894905 -7.80111734061603
"91" 3 0 -52.09917289 2.074162457 -13.0036579730012 5.9547905142903 0.570983130947519 -7.53786412548225 0.446098832226305 -6.62950442994799
"92" 3 0 -44.89917289 -2.925837543 -12.1684926876231 8.23483939574251 -0.717576770889405 -7.10744551476931 -0.243073614126457 -6.69262097709898
"93" 2 0 -75.29917289 1.574162457 -14.5292146146801 4.47165672065722 1.13765024918986 -8.01566078283003 0.180958820272939 -7.46295789494343
"94" 2 0 -65.59917289 9.474162457 -9.93960708722504 9.66424145412511 -0.372582784210166 -6.88920177921233 -1.18118583945034 -7.91064828248777
"95" 2 0 -73.49917289 0.374162457000001 -13.581960025673 5.61335816412675 1.17858785814344 -7.42397553727591 -0.313591969395049 -6.79846798862078
"96" 3 0 -70.99917289 -33.925837543 -3.78913988515567 6.06700110544234 0.961625055816194 -7.79311188672433 1.28301722701002 -6.86693745106477
"97" 3 0 -63.69917289 -2.025837543 -14.5257714848236 4.71015059824849 1.61235909793775 -7.19710757662951 -1.35819503876258 -7.95632587386404
"98" 3 0 -59.89917289 -15.325837543 -9.64050975869469 8.46710812227839 1.08958462817903 -9.00078740659795 -1.36789130535176 -7.05223556212405
"99" 1 0 -71.89917289 -6.025837543 -13.0871100233595 5.45510463278687 1.71161436093838 -8.16851433271571 -2.53565051634619 -6.75433494591994
"100" 2 0 -60.69917289 -22.625837543 -7.39263305241248 10.0226042677843 2.92235011937255 -7.81991616470584 -1.37759483855671 -7.6101936182343
"101" 3 0 -71.19917289 5.474162457 -12.0785365579777 7.89519730165266 0.189363568022007 -7.05195250010198 0.227790316172374 -6.63184061780506
"102" 2 0 -70.79917289 -14.325837543 -0.470169035875968 0.912528943859378 -0.8405521225619 -10.6151423985316 -1.16289662640437 -6.84584308292684
"103" 1 0 -75.29917289 10.674162457 -10.7984525709656 8.87252712830146 -0.645158221172523 -6.32711511446313 -2.02898311443869 -5.78670817188152
"104" 2 0 -56.09917289 2.374162457 -11.550392184804 6.91896045861282 -0.133713276727318 -7.54058844371562 -0.519592383226216 -6.70191655428989
"105" 2 0 -54.39917289 -14.225837543 -9.79915323065089 7.84027614695335 0.863135944974557 -9.88038510555666 -1.54295414340762 -6.67888856041811
"106" 3 0 -67.49917289 -16.825837543 -0.312606718691944 1.0686647294339 -1.8729093545917 -8.849727868142 -1.00569202944383 -6.64839448090078
"107" 1 0 -74.99917289 -7.325837543 -12.0324685120629 7.31288030105179 1.70601446993597 -7.71013160493097 -2.80407870655356 -7.48519484325116
"108" 2 0 -59.49917289 -3.325837543 -13.3530030324876 6.44290566137156 0.874941515699199 -6.55341488305766 -0.807127346503534 -7.0073130632716
"109" 2 0 -40.29917289 -13.125837543 -7.56167150265948 6.33368082440963 0.620095934324163 -5.38564485528127 -1.9501707957949 -5.87392764408623
"110" 2 0 -66.59917289 -15.025837543 -11.0824351878227 6.99601879168635 2.05879813509893 -8.5588870306934 -1.54214083378147 -6.22741687690954
"111" 1 0 -40.19917289 -10.125837543 -7.74203040717168 8.62556903827243 0.701633898782743 -6.44961992839892 -2.30151816315052 -7.39688752168477
"112" 3 0 -67.19917289 3.674162457 -14.8547990580405 5.92633263151818 0.667565492057173 -8.79686234971079 1.19451008054316 -7.84962723914985
"113" 2 0 -40.49917289 -11.825837543 -8.26373724594155 6.86486550957876 1.23331138605817 -5.90587877692689 -2.06904484393683 -6.69024027710312
"114" 1 0 -57.99917289 -6.625837543 -11.9416348670258 7.82866563657904 0.957708624464602 -8.61661362996797 -0.807294403680103 -6.10849186500161
"115" 1 0 -69.69917289 8.874162457 -11.4058670123242 8.97844848613125 -0.0737035762488919 -7.02578316566687 -0.294276772600603 -7.00480836929445
"116" 2 0 -46.59917289 -17.525837543 -9.59482138793213 7.8532478943593 0.652379083580391 -9.27821758093013 -1.97389271084351 -6.41460331144108
"117" 3 0 -38.49917289 -8.725837543 -7.98735225157421 9.85029076290984 0.102794032650779 -6.16391790485023 -1.85142330791482 -7.27459433800966
"118" 1 0 -58.99917289 -24.825837543 -7.82058688789375 8.80393128966245 3.62585732989357 -7.98803455208161 -1.15518226344941 -7.12802537649922
"119" 3 0 -39.49917289 -9.525837543 -7.43710731754075 9.55120498389437 0.519451951416135 -6.64975182078434 -2.1230253364292 -7.68597588966712
"120" 2 0 -58.69917289 -36.825837543 -5.28625989861364 5.76416927693332 4.37264654674288 -7.33663876081853 -0.347263935710906 -6.37866385714884
"121" 2 0 -77.19917289 -6.625837543 -8.21404467292703 5.98002419693144 0.241444614688814 -6.59284870710899 -2.54814029096499 -6.92363803449978
"122" 2 0 -57.29917289 -20.225837543 -9.77238972054677 8.44663203482192 2.4284932391515 -8.04983837563609 -1.82404959056052 -6.62478715539611
"123" 1 0 -73.99917289 -4.725837543 -13.7574615838513 5.41864549369733 2.1753358279306 -7.6778312604371 -2.82112977959117 -7.43237903569453
"124" 2 0 -38.29917289 -12.825837543 -11.0622710333561 6.41213591274023 1.25681576277376 -5.41946768093163 -1.02257105575046 -5.77039926871587
"125" 1 0 -76.39917289 4.974162457 -19.9668402754798 -1.86514779337224 3.9488202228325 -10.2576397041919 -0.951773446936159 -11.3337579259051
"126" 1 0 -72.29917289 8.074162457 -11.7624870621607 6.02530579586869 1.27471386436229 -7.4639970200295 -2.5358385159665 -7.61406854157133
"127" 3 0 -63.29917289 8.274162457 -10.3025471410511 9.63089021161183 -0.0067441499275559 -6.29854429218026 -1.98678105327933 -6.9005306931862
"128" 2 0 -45.69917289 -11.325837543 -8.69812495581755 8.70696908398348 0.364967043017428 -8.99143335671499 -1.85415131622385 -7.21001181767994
"129" 1 0 -39.29917289 -7.625837543 -8.01281712883162 7.66569095354174 -0.25788610316824 -7.08228519487611 -1.43576047581988 -6.47685229631191
"130" 2 0 -59.49917289 -13.625837543 -9.90263237260459 6.93440814216835 0.625683365438207 -9.8919689843046 -1.17546972814751 -6.3990370122055
"131" 1 0 -72.39917289 -13.225837543 -5.66926872013462 5.54123099542326 -0.779820454223282 -9.13458261345968 -1.98457684722668 -7.580810593374
"132" 3 0 -57.29917289 -3.025837543 -13.4057416438996 6.60994810770023 0.625187549726001 -6.73742444359924 -0.293773580146472 -6.94718641167054
"133" 3 0 -66.69917289 -10.425837543 -11.3107808397325 7.94432491204151 0.984222350530486 -8.44638472408114 -1.77953035873261 -6.25271735057728
"134" 1 0 -71.19917289 0.474162457 -14.2546819222681 4.50649979941551 1.79598567182001 -7.43074926726145 -0.784738928207394 -7.37352652777716
"135" 2 0 -65.89917289 -14.225837543 -10.9962422206864 7.59845861073628 1.65333214021793 -8.75032173100101 -1.68860051284041 -6.53451503971991
"136" 1 0 -56.89917289 -3.725837543 -13.4404566914574 6.39924674312877 0.673611409254956 -7.03093805375081 -0.304182204443005 -7.32001619883969
"137" 1 0 -70.99917289 3.474162457 -13.0367477356362 6.95888491967889 0.45451630811332 -7.63832404531411 0.968418010565857 -6.54947077501774
"138" 3 0 -47.09917289 -24.325837543 -9.89363133058728 2.78151809898676 2.92791186322014 -8.85220571132335 -1.13513877772852 -4.85997057721793
"139" 1 0 -57.99917289 -0.725837542999999 -13.7077681780153 6.37559270325331 0.756810375960177 -7.34931748116589 -0.550271971153823 -7.22951046864161
